faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
GC|000008505004|TUNNEL CRAWLERS|Ascension Day – Strategic Ploy Stratagem|1|Squirming, crawling and scrabbling through confined spaces is second nature to many broodkin, and is a skill they use to assail seemingly impregnable enemy positions.|Your turn|Movement phase|Ascension Day|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> unit from your army that is arriving using the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> ability this phase.<br><br><b>EFFECT:</b> Your unit can be set up anywhere on the battlefield that is more than 3" horizontally away from all enemy models.<br><br><b>RESTRICTIONS:</b> A unit targeted by this Stratagem is not eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in the same turn.|
GC|000008505006|ONE WITH THE DARKNESS|Ascension Day – Strategic Ploy Stratagem|1|In dark nooks and crevices the true believers of the cult whisper and skulk, all but invisible to those who approach.|Opponent’s turn|Shooting phase|Ascension Day|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00081" data-tooltip-content="#tooltip_content00081" data-tooltip-anchor="#tooltip_content00081"><span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as the target of one or more of that enemy unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit has the <a href="/wh40k10ed/the-rules/core-rules/#_STEALTH">Stealth</a> ability and can only be selected as the target of a ranged attack if the attacking model is within 12"|
GC|000008505007|RETURN TO THE SHADOWS|Ascension Day – Strategic Ploy Stratagem|1|Ever cunning and duplicitous, broods of the faithful often vanish back into tunnels and vents after their initial strike, ready to regroup and attack again elsewhere.|Opponent’s turn|Fight phase|Ascension Day|<b>WHEN:</b> End of your opponent’s turn.<br><br><b>TARGET:</b> Up to two <span class="tooltip00515" data-tooltip-content="#tooltip_content00515" data-tooltip-anchor="#tooltip_content00515"><span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> <span class="kwb">BATTLELINE</span></span> units from your army, or one other <span class="tooltip00081" data-tooltip-content="#tooltip_content00081" data-tooltip-anchor="#tooltip_content00081"><span class="kwb">GENESTEALER</span> <span class="kwb">CULTS</span> <span class="kwb">INFANTRY</span></span> unit from your army.<br><br><b>EFFECT:</b> Remove the targeted units from the battlefield and place them into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.<br><br><b>RESTRICTIONS:</b> The targeted units must have the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> ability and cannot be within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units when targeted.|
GK|000008457006|RADIANT STRIKE|Teleport Strike Force – Battle Tactic Stratagem|2|Psychic fire rimes the blades of the Grey Knights as they charge at the foe, fanned by their battle fury. At the moment of contact, the empyric charge is unleashed in a blast of azure light.|Either player’s turn|Fight phase|Teleport Strike Force|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> <span class="kwb">PSYKER</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, melee weapons equipped by models in your unit with the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">[PSYCHIC]</a></span> ability also have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">[DEVASTATING WOUNDS]</a></span> ability.|
GK|000008457003|DEATH FROM THE WARP|Teleport Strike Force – Battle Tactic Stratagem|1|Utilising their warp-attuned senses during the timeless instant of teleportation, Grey Knights know exactly where the enemy are before they arrive. They emerge from the blinding flare of warp energies already firing.|Your turn|Movement phase|Teleport Strike Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> <span class="kwb">PSYKER</span></span> unit from your army that either <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advanced</a> this turn or arrived using the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> or <span class="tooltip00140" data-tooltip-content="#tooltip_content00140"><span class="tt kwbu">Teleport</span> <span class="tt kwbu">Assault</span></span> abilities this turn.<br><br><b>EFFECT:</b> Until the end of the turn, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Assault">[ASSAULT]</a></span> ability and each time a model in your unit makes an attack, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>. |
GK|000008457004|PROGNISTICATED ARRIVAL|Teleport Strike Force – Epic Deed Stratagem|1|Accessing a vision granted by the Chapter’s Prognosticars, the Grey Knights perceive the hidden ways of the battlefield and a sliver of the enemy’s intentions, granting them a prophetic situational awareness that aids their strategic disposition.|Your turn|Movement phase|Teleport Strike Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> <span class="kwb">PSYKER</span></span> unit from your army that is arriving using the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> or <span class="tooltip00140" data-tooltip-content="#tooltip_content00140"><span class="tt kwbu">Teleport</span> <span class="tt kwbu">Assault</span></span> abilities this phase.<br><br><b>EFFECT:</b> Your unit can be set up anywhere on the battlefield that is more than 3" horizontally away from all enemy models.<br><br><b>RESTRICTIONS:</b> A unit targeted by this Stratagem is not eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in the same turn.|
GK|000008457007|HALOED IN SOULFIRE|Teleport Strike Force – Strategic Ploy Stratagem|2|The blazing glare of ancient technology and the shrouding coils of the immaterium often linger, obscuring the Grey Knights’ presence.|Either player’s turn|Any phase|Teleport Strike Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> <span class="kwb">PSYKER</span></span> unit from your army that is arriving using the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> or <span class="tooltip00140" data-tooltip-content="#tooltip_content00140"><span class="tt kwbu">Teleport</span> <span class="tt kwbu">Assault</span></span> abilities this phase.<br><br><b>EFFECT:</b> Until the start of your next Movement phase, your unit cannot be targeted by ranged attacks unless the attacking model is within 12". |
GK|000008457005|MISTS OF DEIMOS|Teleport Strike Force – Strategic Ploy Stratagem|1|When the enemy closes in, the Grey Knights wreathe themselves in psychic mists to confound the foe while they reposition until the time is ready to launch a counter-blow.|Opponent’s turn|Movement phase|Teleport Strike Force|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00142" data-tooltip-content="#tooltip_content00142" data-tooltip-anchor="#tooltip_content00142"><span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> <span class="kwb">PSYKER</span></span> unit from your army that is within 9" of that enemy unit.<br><br><b>EFFECT:</b> Your unit can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal move</a> of up to 6" as if it were your Movement phase or, if it has the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Deep Strike</a> ability, it can be placed into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.<br><br><b>RESTRICTIONS:</b> You cannot select a unit that is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.|
GK|000008457002|TRUESILVER ARMOUR|Teleport Strike Force – Wargear Stratagem|1|Grey Knights battle plate incorporates litanies of purity, strands of sanctified silver and other sacred wards, whose defences can be further empowered by ritual mantras.|Either player’s turn|Shooting or Fight phase|Teleport Strike Force|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">GREY</span> <span class="kwb">KNIGHTS</span> unit from your army that was selected as the target of one or more of that enemy unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
LoV|000008499004|ANCESTRAL SENTENCE|Oathband – Battle Tactic Stratagem|1|Some foes are so loathed that the Ancestors themselves are said to pass sentence upon them, marking them for death.|Your turn|Shooting phase|Oathband|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a ranged attack, that attack has the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability, and each time a model in your unit makes a ranged attack that targets a unit that has one or more <span class="tooltip00221" data-tooltip-content="#tooltip_content00221"><span class="tt kwbu">Judgement</span> <span class="tt kwbu">tokens</span></span>, that attack has the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 2]</a></span> ability instead.|
LoV|000008499002|WARRIOR PRIDE|Oathband – Battle Tactic Stratagem|1|The warriors of the Leagues of Votann pride themselves on their martial skill and proficiency in combat, and when the Ancestors are watching their actions they can quickly overwhelm and pick apart their foes.|Either player’s turn|Fight phase|Oathband|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit from your army, and one enemy unit that has one or more <span class="tooltip00221" data-tooltip-content="#tooltip_content00221"><span class="tt kwbu">Judgement</span> <span class="tt kwbu">tokens</span></span> and is within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of that <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a melee attack that targets that enemy unit, improve the Armour Penetration characteristic of that attack by 1 for each Judgement token that enemy unit has.|
LoV|000008499005|REACTIVE REPRISAL|Oathband – Battle Tactic Stratagem|2|Once an enemy target has been marked out by the Eye of the Ancestors, the Kin focus their efforts upon its destruction, redoubling their fury should it attempt to engage.|Opponent’s turn|Shooting phase|Oathband|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit that has one or more <span class="tooltip00221" data-tooltip-content="#tooltip_content00221"><span class="tt kwbu">Judgement</span> <span class="tt kwbu">tokens</span></span> has resolved its attacks.<br><br><b>TARGET:</b> One <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Your <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit can shoot as if it were your Shooting phase, but it must target the enemy unit that just attacked it, and can only do so if that enemy unit is an eligible target.|
LoV|000008499003|ORDERED RETREAT|Oathband – Strategic Ploy Stratagem|1|Not for the Kin the sudden panic of the rout. Instead, they fall back steadily and by squads, laying down furious suppressing fire before launching fresh assaults.|Your turn|Movement phase|Oathband|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after a <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit from your army <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Falls Back</a>.<br><br><b>TARGET:</b> That <span class="kwb">LEAGUES</span> <span class="kwb2">OF</span> <span class="kwb">VOTANN</span> unit.<br><br><b>EFFECT:</b> Until the end of the turn, your unit is eligible to shoot and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a>.|
