id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000000631|Phantom Titan|AE|000000258|Phantoms reign as the pinnacle of war-craft, their towering forms wreathed in protective distort fields and invested with ruinous weaponry. To pilot one requires flawless poise and judgement; its steersman must enter a trancelike state, merging with the spirits within so that the Phantom becomes a near-unstoppable god of war.|Other|<b>This model is equipped with:</b> D-bombard; Phantom pulsar; Phantom starcannon; voidstorm missile launcher; Phantom feet.||false|||1-16|While this model has 1-16 wounds remaining, subtract 10 from this model’s Objective Control characteristic and each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Phantom-Titan|
000000632|Corsair Reaver Band|AE|000000257||Other|<b>Every model is equipped with:</b> brace of pistols; Corsair firearm; close combat weapon. ||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Corsair-Reaver-Band|
000000633|Corsair Skyreaver Band|AE|000000257||Other|<b>Every model is equipped with:</b> brace of pistols; Corsair firearm; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Corsair-Skyreaver-Band|
000001393|Firestorm|AE|000000257||Other|<b>This model is equipped with:</b> Firestorm scatter laser; twin shuriken catapult; wraithbone hull.|This model has a transport capacity of 6 <span class="tooltip00051" data-tooltip-content="#tooltip_content00051" data-tooltip-anchor="#tooltip_content00051"><span class="kwb">AELDARI</span> <span class="kwb">INFANTRY</span></span> models. Each <span class="tooltip00052" data-tooltip-content="#tooltip_content00052" data-tooltip-anchor="#tooltip_content00052"><span class="kwb">WRAITH</span> <span class="kwb">CONSTRUCT</span></span> model takes the space of 2 models. It cannot transport <span class="tooltip00053" data-tooltip-content="#tooltip_content00053" data-tooltip-anchor="#tooltip_content00053"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/aeldari/Firestorm|
000001400|Bonesinger|AE|000000257||Characters|<b>This model is equipped with:</b> psytronome shaper.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Bonesinger|
000001598|Amallyn Shadowguide|AE|000000257||Characters|<b>This model is equipped with:</b> ranger long rifle; power blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Amallyn-Shadowguide|
000002459|Webway Gate|AE|000000186||Fortifications|<b>This unit is equipped with:</b> nothing.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Webway-Gate|
000002531|Corsair Voidreavers|AE|000000186|The skilled and agile warriors known as Voidreavers make up the bulk of most Corsair warbands. With precise volleys of lethal shuriken fire they can tear through enemy infantry, or draw their power swords and storm hostile positions to engage in furious hand-to-hand fighting.|Battleline|<b>Every model is equipped with:</b> shuriken pistol; Aeldari power sword; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Corsair-Voidreavers|
000002532|Corsair Voidscarred|AE|000000186|The Voidscarred are hardened veterans of a life of piracy. These Corsairs have travelled the stars for centuries, and have seen the worst and the best the galaxy has to offer. Many have developed unique skills and fighting styles over the years, and carry specialist wargear into battle.|Other|<b>Every Corsair Voidscarred and Voidscarred Felarch is equipped with:</b> shuriken pistol; Aeldari power sword; close combat weapon. <br><br><b>A Shade Runner is equipped with:</b> shuriken pistol; close combat weapon; paired Hekatarii blades. <br><br><b>A Soul Weaver is equipped with:</b> shuriken pistol; Aeldari power sword; close combat weapon; channeller stones. <br><br><b>A Way Seeker is equipped with:</b> shuriken pistol; Executioner; close combat weapon; witch staff.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Corsair-Voidscarred|
000002533|Shroud Runners|AE|000000186|Streaking into battle as barely perceived blurs, Shroud Runners effortlessly outmanoeuvre their enemies while harassing them with pinpoint sniper fire. Each jetbike acts as the mount for a pair of skilled Aeldari Rangers, the pillion rider often entering a marksman’s trance so as to aim and fire while travelling at incredible speeds.|Other|<b>Every model is equipped with:</b> Ranger long rifle; scatter laser; shuriken pistol; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Shroud-Runners|
000002534|Troupe Master|AE|000000186|Choreographers of conflict, Troupe Masters direct their comrades’ reactions to the fates of battle and ensure their performance in the theatre of war is as perfect as it can be. They are blisteringly swift and deadly warriors, and with the consent of their peers they act as focal points of their Troupes.|Characters|<b>This model is equipped with:</b> shuriken pistol; Troupe Master’s blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Troupe-Master|
000002535|Shadowseer|AE|000000186|Shadowseers can blind their enemies and drive them mad with their psychic powers. They shield their allies with veils of illusion, and crush bones in close combat with strikes from their miststaves – which also scramble the perceptions of those they hit.|Characters|<b>This model is equipped with:</b> shuriken pistol; miststave.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Shadowseer|
000002536|Troupe|AE|000000186|The Players of Harlequin Troupes perform with breathtaking skill, whether their stage is a wraithbone and glass amphitheatre bathed in crystalline light, or the firelit hell of the battlefield. They tumble, sprint and leap with beautiful agility, every squeeze of a trigger and slash of a blade bringing death to the enemy.|Other|<b>Every model is equipped with:</b> shuriken pistol; Harlequin’s blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Troupe|
000002537|Death Jester|AE|000000186|The arrival of a Death Jester upon the battlefield is announced by a hissing storm of shrieker cannon fire. Enemy infantry are torn apart in sprays of blood and scalded flesh as the weapon’s gene-toxins cause them to combust horrifically from within. Adding insult to injury, the Death Jester ensures every demise is as cruelly ironic as possible.|Characters|<b>This model is equipped with:</b> shrieker cannon; Jester’s blade.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Death-Jester|
000002538|Solitaire|AE|000000186|Solitaires are the equal of a host of lesser warriors, and can move at speeds the naked eye cannot follow. In combat, their scything kicks and hammer-blow punches come so fast their foes are dead before they know they are in a fight. They sever heads and pierce hearts in a rapid blur of movement, and cause blood to fall like monsoon rain.|Characters|<b>This model is equipped with:</b> Solitaire weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Solitaire|
000002539|Skyweavers|AE|000000186|Skyweavers shoot through the air in a prismatic storm of hallucinatory colour and light. While the riders known as Skyborne Princes pilot each jetbike and operate its guns, those called Great Falcons ride pillion, poised to cut down the foe with their star bolas or bisect them with their sweeping zephyrglaives.|Other|<b>Every model is equipped with:</b> shuriken cannon; star bolas; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Skyweavers|
000002540|Voidweaver|AE|000000186|The Voidweaver’s potent combination of versatile weapons, lightweight psychoplastic armour, hyper-velocity and polychromatic camouflage make them exceptionally dangerous attack craft. Deadly on the ambush, groups of Voidweavers can rip apart enemy battle tanks or slaughter whole squads of infantry.|Other|<b>This model is equipped with:</b> 2 shuriken cannons; Voidweaver haywire cannon; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Voidweaver|
000002541|Starweaver|AE|000000186|These agile and nimble anti-grav transport craft swoop and spiral effortlessly through incoming fire, their flickering holo-fields giving them polychromatic camouflage. Armed with multiple heavy weapons, they provide great volumes of supporting fire for the troops they carry, scything down the foe with withering hails of shurikens.|Dedicated Transports|<b>This model is equipped with:</b> 2 shuriken cannons; close combat weapon.|This model has a transport capacity of 6 <span class="tooltip00054" data-tooltip-content="#tooltip_content00054" data-tooltip-anchor="#tooltip_content00054"><span class="kwb">HARLEQUINS</span> <span class="kwb">INFANTRY</span></span> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Starweaver|
000002542|Yvraine|AE|000000186|Yvraine wields the Cronesword Kha-vir, the Sword of Sorrows, which can turn an enemy to ash with the slightest touch. The power of Ynnead manifests in her when she enters battle, to the extent that the Reborn warriors that fight around her are transformed into bloody blurs of violence.|Characters|<b>This model is equipped with:</b> Storm of Whispers; Kha-vir, the Sword of Sorrows.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Yvraine|
000002543|The Visarch|AE|000000186|The Visarch darts amongst the foe, taking off limbs and heads with the Cronesword Asu-var, the Sword of Silent Screams. The many faces that adorn his ancient suit of Bel-Anshoc armour represent the personalities he can take in battle, which include the sure blade of an Exarch and the acrobatic prowess of a Drukhari Wych.|Characters|<b>This model is equipped with:</b> Asu-var, the Sword of Silent Screams.||false||You can attach this unit to one of the above units, even if <a class="kwbOne" href="/wh40k10ed/factions/aeldari/Yvraine"><span class="kwb kwbo">YVRAINE</span></a> has already been attached to it. If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.|||https://wahapedia.ru/wh40k10ed/factions/aeldari/The-Visarch|
000002544|The Yncarne|AE|000000186|Once it has torn into realspace, the Yncarne advances on its enemies amidst a vortex of deathly whispers. It is a roaring psychic hurricane that rips the life from those who earn its ire. Nearby Ynnari are invigorated by its chilling power, while foes are turned to dust by the Yncarne’s gaze, or sliced in two by its sweeping blows.|Characters|<b>This model is equipped with:</b> swirling soul energy; Vilith-zhar, the Sword of Souls.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/The-Yncarne|
000002759|Autarch Wayleaper|AE|000000186|With wargear such as a winged pack or warp jump generator, an Autarch becomes an incredibly manoeuvrable war leader. So equipped, they can appear wherever their war host needs them in the blink of an eye, bringing graceful weaponry and consummate strategy to bear before vanishing out of the foe’s reach.|Characters|<b>This model is equipped with:</b> shuriken pistol; star glaive.||false|||||https://wahapedia.ru/wh40k10ed/factions/aeldari/Autarch-Wayleaper|
