id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000002616|Attilan Rough Riders|AM|000000016|Hailing from the steppes of Attila, these horsemasters are potent cavalry troops. Their mobility makes them a powerful force, whether spearheading an attack or outflanking the foe. Though also equipped with grenades and sidearms, their deadliest weapon is their hunting lance, capable of bearing one of several deadly tips.|Other|<b>Every model is equipped with:</b> lasgun; laspistol; hunting lance; steed’s hooves.||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Attilan-Rough-Riders|
000002617|Rogal Dorn Battle Tank|AM|000000016|The immense Rogal Dorn Battle Tank is a lumbering behemoth equally suited to anchoring a battle line or grinding forward in support of an assault. Bristling with immensely powerful guns, they pound breaches in the foe’s defences with enormous shells and riddle infantry with storms of bullet-fire.|Other|<b>This model is equipped with:</b> castigator gatling cannon; heavy stubber; twin battle cannon; armoured tracks.||false|||1-6|While this model has 1-6 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Rogal-Dorn-Battle-Tank|
000002618|Field Ordnance Battery|AM|000000016|Amongst the largest man-portable weapons fielded by the Astra Militarum are those crewed by Ordnance Teams. From bombast field guns that fire heavy shells indirectly, to the multiple warheads of the malleus rocket launcher or the searing energy lances unleashed by heavy lascannons, such batteries are powerful assets.|Other|<b>Every model is equipped with:</b> malleus rocket launcher; lasgun; laspistol; battery close combat weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Field-Ordnance-Battery|
000002619|Aegis Defence Line|AM|000000016|Aegis Defence Lines are barricades comprising crenellated armoured panels that link together in a solid shield-wall. Thanks to their simple design they can be built and deployed at great speed, and are thus ideal for establishing defensive perimeters before more permanent structures can be erected.|Fortifications|||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Aegis-Defence-Line|
000002739|Earthshaker Platform|AM|000000249||Fortifications|<b>This model is equipped with:</b> earthshaker cannon; close combat weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Earthshaker-Platform|
000002740|Elysian Drop Sentinel|AM|000000249||Other|<b>This model is equipped with:</b> heavy bolter; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Elysian-Drop-Sentinel|
000002741|Leman Russ Eradicator|AM|000000016|The nova cannon carried by Leman Russ Eradicators fires shells containing a sub-atomic core. Their detonations produce powerful shock waves that pulverise enemy barricades and the infantry sheltering behind them. This battle tank is therefore a mainstay in the dense confines of urban firefights.|Other|<b>This model is equipped with:</b> eradicator nova cannon; lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Leman-Russ-Eradicator|
000002742|Leman Russ Executioner|AM|000000016|The Executioner’s plasma cannon fires with the fury of a miniature sun, incinerating tightly packed infantry and burning through vehicle armour with ease. Though extended engagements threaten containment breach of the main weapon, its gung-ho crews are known to risk death to kill ever more of the foe.|Other|<b>This model is equipped with:</b> executioner plasma cannon; lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Leman-Russ-Executioner|
000002743|Leman Russ Exterminator|AM|000000016|The Leman Russ Exterminator fills an adaptive role well-liked by commanders. Capable of laying down a withering hail of heavy fire, this tank’s shells can tear through lightly armoured chassis as easily as they rip through flesh and bone. Ranks of elite infantry are devastated with equal ease.|Other|<b>This model is equipped with:</b> exterminator autocannon; lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Leman-Russ-Exterminator|
000002744|Leman Russ Punisher|AM|000000016|The Punisher variant of the Leman Russ holds a dreaded reputation for mowing down enemy infantry in vast quantities. Its turret-mounted multi-barrelled cannon is an unsubtle sprayer of solid ammunition that applies the maxim of overwhelming firepower to overcome hordes of foes.|Other|<b>This model is equipped with:</b> lascannon; punisher gatling cannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Leman-Russ-Punisher|
000002745|Leman Russ Vanquisher|AM|000000016|No other battle tank of the Imperial Guard possesses more raw stopping power than the Leman Russ Vanquisher. Often deployed against heavily armoured enemies, the long range and high first-hit kill ratio of its main armament make it the anti-tank weapon of choice for many commanders.|Other|<b>This model is equipped with:</b> lascannon; vanquisher battle cannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Leman-Russ-Vanquisher|
000002746|Tempestus Scions|AM|000000016|Tempestus Scions are elite soldiers, well-trained in numerous combat styles, equipped to the highest standard and protected by reinforced carapace armour. Primed for a wide variety of specialist missions, their most common armament is an armour-piercing hotshot lasgun fitted with advanced sights.|Other|<b>The Tempestor is equipped with:</b> hot-shot laspistol; chainsword. <br><br><b>Every Tempestus Scion is equipped with:</b> hot-shot lasgun; close combat weapon.<br><br><i>This unit can have up to two Leader units attached to it, provided no more than one of those units is a <span class="tooltip01025" data-tooltip-content="#tooltip_content01025" data-tooltip-anchor="#tooltip_content01025"><span class="kwb">COMMAND</span> <span class="kwb">SQUAD</span></span> unit. If it does, and this <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original Starting Strengths.</i>||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Tempestus-Scions|
000002747|Thunderbolt Heavy Fighter|AM|000000248|The Thunderbolt is the main fighter aircraft of the Imperium. While less manoeuvrable than the Lightning, it boasts heavier armour, greater fuel capacity and superior armaments. Thunderbolts are capable of both atmospheric and void combat, and can be configured for a range of missions, from close support to light bombing sorties.|Other|<b>This model is equipped with:</b> Thunderbolt nose autocannons; 2 lascannons; armoured hull.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Thunderbolt-Heavy-Fighter|
000003834|Tempestus Aquilons|AM|000000303|Hand-picked for their aggression and violent natures, Tempestus Aquilons deploy exclusively by grav-drop, descending from the skies to land precisely where their destructive firepower is most keenly required. They are accompanied in these actions by automaton servo-sentries that provide additional firepower as the assault is pressed home.|Other|<b>The Tempestor Aquilon is equipped with:</b> hot-shot lascarbine; sentry flamer; close combat weapon.<br><br><b>Every Tempestus Aquilon is equipped with:</b> hot-shot lascarbine; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/astra-militarum/Tempestus-Aquilons|
000000870|Vindicare Assassin|AoI|000000259|The muffled crack of a Vindicare Assassin’s exitus rifle is all that most ever detect of its presence – that, and the spray of their victim’s brain matter. They are lethal marksmen who find the perfect firing position from which to pinpoint their quarry, while against more numerous foes they swiftly rack up high body counts with shot after expert shot.|Characters|<b>This model is equipped with:</b> exitus pistol; exitus rifle; Vindicare combat knife.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Vindicare-Assassin|
000000871|Callidus Assassin|AoI|000000259|Anarchy flourishes in the wake of a Callidus Assassin’s deployment. They use the shape-shifting drug polymorphine to insinuate themselves close to their target, sabotaging systems and seeding misinformation before closing on their victim with blasts of their mind-destroying sidearm and flicks of their mysterious blade.|Characters|<b>This model is equipped with:</b> neural shredder; phase sword and poison blades.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Callidus-Assassin|
000000872|Eversor Assassin|AoI|000000259|Berserk killers fuelled by unstable chemical stimms, Eversor Assassins are hurricanes of bladed and clawed destruction. They are unleashed as weapons of terror and annihilation, set loose to murder not only their intended target but anyone around them as well.|Characters|<b>This model is equipped with:</b> executioner pistol; power sword and neuro gauntlet.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Eversor-Assassin|
000000873|Culexus Assassin|AoI|000000259|A Culexus Assassin projects an aura of unsettling fear all around them. Their primary targets are psykers, who are wracked with agony from these soulless assassins’ mere presence, and against the arcane blasts of a Culexus’ animus speculum, no witch long survives.|Characters|<b>This model is equipped with:</b> animus speculum; life-draining touch.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Culexus-Assassin|
000000874|Inquisitor Greyfax|AoI|000000259|Inquisitor Greyfax is feared even by many in her own order, the Ordo Hereticus. Devoid of mercy or remorse, she is an iron-willed warrior. She is also a powerful psyker, with telepathic abilities that enable her to detect lies in those she questions. Some brand Greyfax a dangerous radical for this, but her commitment to the Imperium is undeniable.|Characters|<b>This model is equipped with:</b> Castigation; condemnor stake; master-crafter power sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Inquisitor-Greyfax|
000000875|Inquisitor Karamazov|AoI|000000260|Inquisitor Karamazov is amongst the most ruthless and uncompromising of the Ordo Hereticus. His actions have no guile or subterfuge, and he has no time for clemency. Karamazov has led vast crusading armies, as well as presided over the trials of heretics from his Throne of Judgement – an ancient bipedal battle-shrine.|Characters|<b>This model is equipped with:</b> master-crafted multi-melta; master-crafted power sword.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Inquisitor-Karamazov|
000000876|Inquisitor Coteaz|AoI|000000259|A puritan of the Ordo Malleus, Inquisitor Coteaz spends every waking moment studying reports made by his countless agents, or facing down daemons, heretics and aliens in open battle. He refuses to harness the power of the warp for his own ends, wiedling it instead to combat the daemonic and prosecute those who lack purity.|Characters|<b>This model is equipped with:</b> bolt pistol; Psychic Blast; Nemesis daemon hammer; Glovodan psyber-eagle.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Inquisitor-Coteaz|
000000877|Inquisitor|AoI|000000259|It is the Inquisitors’ task to investigate xenos plots, corruption, mutation, heresy, cults, rogue psykers and anything else they deem worthy of scrutiny. Such is their power, nothing is beyond their authority and no one is beyond their justice. If they deem it necessary, they can order the destruction of entire worlds.|Characters|<b>This model is equipped with:</b> bolt pistol; Inquisitorial melee weapon; blessed wardings.||false|||||https://wahapedia.ru/wh40k10ed/factions/imperial-agents/Inquisitor|
