id|faction_id|name|cost|detachment|legend|description|
000009564002|CD|Virulent Corruption|0|Rotten and Rusted|To flee from this daemon is to invite an outbreak of spiritual corruption that rots its screaming victims from their souls outward.|Each time an enemy unit within <a href="/wh40k10ed/the-rules/boarding-action-rules/#Engagement-Range">Engagement Range</a> of the bearer is selected to <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fall</span> <span class="tt kwbu">Back</span></span>, models in that enemy unit must take <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Desperate</span> <span class="tt kwbu">Escape</span> <span class="tt kwbu">tests</span></span> as if their unit was <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shocked</span></span>. When doing so, if that enemy unit is also Battle-shocked by other means, subtract 1 from each of those Desperate Escape tests.|
000009572002|CD|Fatal Caress|0|Dread Carnival|To this daemon, the act of murder is an art form. With a precision born of obsession it slaughters its foes in the most gory fashion possible.|Each time the bearer makes a melee attack, a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Critical</span> <span class="tt kwbu">Wound</span></span> is scored on an unmodified <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> of 5+.|
000009806002|CD|False Majesty (Aura)|30|Legion of Excess|Dripping poisonous finery and stalking across the battlefield with regal arrogance, this daemon evokes in its fellows the jealous need to outshine its magnificence.|<span class="tooltip00676" data-tooltip-content="#tooltip_content00676" data-tooltip-anchor="#tooltip_content00676"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">SLAANESH</span></span> model only. While a friendly <span class="kwb">LEGIONES</span> <span class="kwb">DAEMONICA</span> <span class="kwb">SLAANESH</span> unit (excluding <span class="tooltip00440" data-tooltip-content="#tooltip_content00440" data-tooltip-anchor="#tooltip_content00440"><span class="kwb kwbu">MONSTERS</span></span>) is within 6" of the bearer, each time a model in that unit makes a melee attack, add 1 to the <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.|
000009810002|CD|Inescapable Eye|10|Scintillating Legion|Glinting where the daemon’s eye should be, this fractured gem reveals the myriad paths of the future.|<span class="tooltip00677" data-tooltip-content="#tooltip_content00677" data-tooltip-anchor="#tooltip_content00677"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">TZEENTCH</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if the bearer is on the battlefield, if your opponent has one or more <span class="tooltip00678" data-tooltip-content="#tooltip_content00678"><span class="tt kwbu">Flux</span> <span class="tt kwbu">tokens</span></span>, you gain one additional Flux token.|
000009580002|CD|Fulgurating Presence|0|Pandaemoniac Inferno|Warplight dances and glares around this entity, flares of blinding brightness thrown off its warped form as though from the facets of a crooked crystal.|Each time an attack targets the bearer, subtract 1 from the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000008438002|CD|A’rgath, the King of Blades|20|Daemonic Incursion|When a daemon is bound within a weapon by its infernal master, it rarely submits willingly to this terrible incarceration. The same cannot be said for A’rgath. A lifetime of slaughter and zealous dedication saw this butcher granted daemonhood. Such was his devotion to Khorne that instead of accepting immortality as a Daemon Prince, he instead chose to take the form of a deadly blade so that he could spill the lifeblood of Khorne’s greatest enemies. Their hand guided by A’rgath’s spirit, this weapon’s wielder becomes nigh on unstoppable. Countless are the rival champions and mortal heroes that have fallen to his power.|<span class="tooltip00439" data-tooltip-content="#tooltip_content00439" data-tooltip-anchor="#tooltip_content00439"><span class="kwb kwbu">KHORNE</span> <span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span></span> model only. Add 1 to the Attacks and Strength characteristics of the bearer’s melee weapons. While the bearer is within your army’s <span class="tooltip01060" data-tooltip-content="#tooltip_content01060"><span class="tt kwbu">Shadow</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Chaos</span></span>, add 2 to the Attacks and Strength characteristics of the bearer’s melee weapons instead.|
000008438003|CD|The Everstave|25|Daemonic Incursion|This staff blazes with vibrant warpflame. As soon as its master takes up the eldritch weapon, they too are wreathed in the same daemonic fire. From within this magenta inferno, the Everstave’s daemonic bearer hurls searing gouts of Tzeentch’s pink fire, turning armour to ash and immolating or irrevocably mutating the flesh beneath.|<span class="tooltip00441" data-tooltip-content="#tooltip_content00441" data-tooltip-anchor="#tooltip_content00441"><span class="kwb kwbu">TZEENTCH</span> <span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span></span> model only. Add 1 to the Strength characteristic of the bearer’s ranged weapons and increase the Range characteristic of such weapons by 3". While the bearer is within your army’s <span class="tooltip01060" data-tooltip-content="#tooltip_content01060"><span class="tt kwbu">Shadow</span> <span class="tt kwbu">of</span> <span class="tt kwbu">Chaos</span></span>, add 2 to the Strength characteristic of the bearer’s ranged weapons and increase the Range characteristic of such weapons by 6" instead.|
000009819003|CD|Maggot Maws|15|Plague Legion|This daemon’s flesh is pocked with foul mouths that mumble curses to rot the minds of all who hear them.|<span class="tooltip00674" data-tooltip-content="#tooltip_content00674" data-tooltip-anchor="#tooltip_content00674"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">NURGLE</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one enemy unit within 6" of the bearer; that enemy unit must take a <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shock</span> <span class="tt kwbu">test</span></span>. Then roll one D6: on a 3+, that enemy unit suffers D3 <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span>. Each time the bearer uses this Enhancement, no mortal wounds are inflicted by your army’s <span class="tooltip00675" data-tooltip-content="#tooltip_content00675"><span class="tt kwbu">Daemonic</span> <span class="tt kwbu">Terror</span></span> rule.|
000009810003|CD|Infernal Puppeteer|10|Scintillating Legion|To this mighty entity, lesser daemons are but prisms through which its power shines.|<span class="tooltip00679" data-tooltip-content="#tooltip_content00679" data-tooltip-anchor="#tooltip_content00679"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">TZEENTCH</span> <span class="kwb kwbu">MONSTER</span></span> model only. Each time the bearer is selected to shoot, you can select one other friendly <span class="tooltip00677" data-tooltip-content="#tooltip_content00677" data-tooltip-anchor="#tooltip_content00677"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">TZEENTCH</span></span> unit within 9" of the bearer. If you do, when selecting targets for ranged weapons equipped by the bearer, you can measure range and determine <a href="/wh40k10ed/the-rules/core-rules/#Determining-Visibility">visibility</a> from one model of your choice in the selected unit instead.|
000009547003|CD|Geller Breach|0|Daemonic Incursion|Daemonic entities burst from rippling warp rents and directly into the heart of battle.|Al the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, the bearer’s unit can make a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span> of up to 6".|
000009815003|CD|Fury’s Cage|20|Blood Legion|The Bloodthirster bound within this weapon offers the wielder immense power but seeks every way to turn its towering wrath upon its jailer.|<span class="tooltip00680" data-tooltip-content="#tooltip_content00680" data-tooltip-anchor="#tooltip_content00680"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">KHORNE</span> <span class="kwb kwbu">MONSTER</span></span> model only. Each time the bearer is selected to fight, it can use this Enhancement. If it does, the bearer suffers D3+1 <span class="tooltip00006" data-tooltip-content="#tooltip_content00006"><span class="tt kwbu">mortal</span> <span class="tt kwbu">wounds</span></span>, and until the end of the phase, each time it makes an attack, you can re-roll the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span> and you can re-roll the <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span>.|
000009580003|CD|Mutagenic Flames|0|Pandaemoniac Inferno|The warpflame of Tzeentch is fuelled by sanity and soulstuff, and cannot be easily extinguished. Worse, it does not merely burn its victims, but instead distorts and mutates them in ever more hideous ways.|In your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a>, after the bearer has shot, select one enemy unit hit by one or more of those attacks. Until the start of your next Shooting phase, each time a model in that unit makes an attack, subtract 1 from the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000009806003|CD|Dreaming Crown (Aura)|30|Legion of Excess|This gilded circlet fills mortal minds with waking dreams potent enough to intoxicate and distract even the most disciplined or alien combatants, leaving them easy prey for the daemons of Slaanesh.|<span class="tooltip00676" data-tooltip-content="#tooltip_content00676" data-tooltip-anchor="#tooltip_content00676"><span class="kwb kwbu">LEGIONES</span> <span class="kwb kwbu">DAEMONICA</span> <span class="kwb kwbu">SLAANESH</span></span> model only. While a friendly <span class="kwb">LEGIONES</span> <span class="kwb">DAEMONICA</span> <span class="kwb">SLAANESH</span> unit (excluding <span class="tooltip00440" data-tooltip-content="#tooltip_content00440" data-tooltip-anchor="#tooltip_content00440"><span class="kwb kwbu">MONSTERS</span></span>) is within 6" of the bearer, each time a model in that unit makes a melee attack, add 1 to the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000009572003|CD|Horrifying Visage|0|Dread Carnival|This daemons alters its visage from alluring to repulsive at a whim, terrifying those who gaze upon it.|Once per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, when an enemy unit within 9" of the bearer attempts to perform a <a href="/wh40k10ed/the-rules/boarding-action-rules/#Tactical-Manoeuvres">Tactical Manoeuvre</a> or attempts to <a href="/wh40k10ed/the-rules/boarding-action-rules/#Open-Hatchways">operate a Hatchway</a> within 9" of the bearer, the bearer can use this ability. If it does, that enemy unit must take a <span class="tooltip01091" data-tooltip-content="#tooltip_content01091"><span class="tt kwbu">Leadership</span> <span class="tt kwbu">test</span></span>, subtracting I from the result: if failed, that unit fails to perform that Tactical Manoeuvre or to operate that Hatchway and, until the start of your opponent’s next turn, that unit cannot perform Tactical Manoeuvres or operate <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchways</a>.|
