faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
CSM|000008977002|PERSISTENT ASSAILANTS|Fellhammer Siege-Host – Battle Tactic Stratagem|1|These iron-willed warriors refuse to retreat, even i the face of overwhelming odds. Mounting losses serve only to drive them forward|Either player’s turn|Fight phase|Fellhammer Siege-host|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more attacks this phase and has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>, and if your unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a> you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> as well.|
CSM|000008977003|BRUTAL ATTRITION|Fellhammer Siege-Host – Epic Deed Stratagem|1|These implacable soldiers weather the enemy's fury before striking back in kind, to devastating effect.|Either player’s turn|Fight phase|Fellhammer Siege-host|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00315" data-tooltip-content="#tooltip_content00315" data-tooltip-anchor="#tooltip_content00315"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army (excluding <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span> units) that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a melee attack is allocated to your unit, after the attacking unit has finished making its attacks, roll one D6 (to maximum of six D6 per attacking unit): for each 4+, the attacking unit suffers 1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
CSM|000008977007|SIEGECRAFT|Fellhammer Siege-Host – Strategic Ploy Stratagem|1|Veterans of countless grinding sieges, these Heretic Astartes repel and pin down wave after wave of foes with rapid boltgun fire and accurate artillery.|Opponent’s turn|Charge phase|Fellhammer Siege-host|<b>WHEN:</b> Start of your opponents <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, each time an enemy unit selects your unit as a target of a charge,  subtract 2 from the <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge roll</a> (this is not cumulative with any other negative modifiers to that Charge roll).|
CSM|000008977006|STEADFAST DETERMINATION|Fellhammer Siege-Host – Strategic Ploy Stratagem|1|These warriors possess endless endurance and are capable of weathering untold hardships in order to destroy their foes.|Opponent’s turn|Shooting phase|Fellhammer Siege-host|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army (excluding <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span> units) that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability.|
CSM|000009504003|LOW CUNNING|Infernal Reavers – Battle Tactic Stratagem|1|Disabused of such notions as honour or self-sacrifice, Chaos Space Marines use every trick and cunning ruse to ensure their own survival.|Either player’s turn|Shooting or Fight phase|Infernal Reavers|<b>WHEN:</b> Your opponent's <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army (excluding <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span> units) that was selected as the target of one or more of the attacking unit's attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets your unit, if the Strength characteristic of that attack is greater than the Toughness characteristic of your unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
CSM|000009504002|INVETERATE MURDERERS|Infernal Reavers – Battle Tactic Stratagem|1|So long have these warriors fought and killed their way across the galaxy that they have become experts in finding the weak spots of even the hardiest foes.|Either player’s turn|Fight phase|Infernal Reavers|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army (excluding <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span> units) that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, if the Strength characteristic of that attack is less than or equal to the Toughness characteristic of the target, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
CSM|000009504005|CRUEL EXECUTION|Infernal Reavers – Strategic Ploy Stratagem|1|Veteran killers all, these warriors will exploit the slightest enemy misstep to simply move back and gun their victims down in cold blood.|Your turn|Shooting phase|Infernal Reavers|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army (excluding <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span> units).<br><br><b>EFFECT:</b> Until the end of the phase, your unit is eligible to shoot in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>.|
CSM|000009504004|NEXT PRIZE|Infernal Reavers – Strategic Ploy Stratagem|1|The Long Waris gruelling and requires endless captured materiel to wage. Thus this warband are forever searching for the next cache of arms or riches to loot with rapacious eagerness.|Your turn|Command phase|Infernal Reavers|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, just after a <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army has <a href="/wh40k10ed/the-rules/boarding-action-rules/#SEIZING-AND-SECURING-OBJECTIVE-MARKERS">Secured</a> an <a href="/wh40k10ed/the-rules/boarding-action-rules/#Objective-Markers">objective marker</a>, or your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>, just after a <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army has opened a <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchway</a>.<br><br><b>TARGET:</b> That <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit.<br><br><b>EFFECT:</b> Your unit can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal move</a> of up to 3". If this Stratagem is used in your Movement phase, at least one model from your unit must end that move on the opposite side of the Hatchway from the one it started the phase on.|
CSM|000008358004|PROFANE ZEAL|Pactbound Zealots – Battle Tactic Stratagem|1|Those Heretic Astartes sworn to the service of the Dark Gods display zeal through violence.|Either player’s turn|Shooting or Fight phase|Pactbound Zealots|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip01203" data-tooltip-content="#tooltip_content01203" data-tooltip-anchor="#tooltip_content01203"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">CHAOS</span> <span class="kwb">UNDIVIDED</span></span> unit from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
CSM|000008358002|EYE OF THE GODS|Pactbound Zealots – Epic Deed Stratagem|1|The eyes of the Dark Gods fall upon those who slaughter in their name.|Either player’s turn|Fight phase|Pactbound Zealots|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after a <span class="tooltip01201" data-tooltip-content="#tooltip_content01201" data-tooltip-anchor="#tooltip_content01201"><span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">CHARACTER</span></span> unit from your army (excluding  <span class="tooltip00428" data-tooltip-content="#tooltip_content00428" data-tooltip-anchor="#tooltip_content00428"><span class="kwb">DAMNED</span></span>, <span class="tooltip01204" data-tooltip-content="#tooltip_content01204" data-tooltip-anchor="#tooltip_content01204"><span class="kwb">DAEMON</span></span> and <span class="tooltip00483" data-tooltip-content="#tooltip_content00483" data-tooltip-anchor="#tooltip_content00483"><span class="kwb">EPIC</span> <span class="kwb">HERO</span></span> units) destroys a enemy unit.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> <span class="kwb">CHARACTER</span> model in that unit. <br><br><b>EFFECT:</b> Until the end of the battle, add 1 to the Move, Toughness and Wounds characteristics of that  <span class="kwb">CHARACTER</span> model, and add 1 to the Attacks. Strength and Damage characteristics of that <span class="kwb">CHARACTER</span> model’s melee weapons.|
CSM|000008358005|SKINSHIFT|Pactbound Zealots – Epic Deed Stratagem|1|Those who offer praise to the God of Change may gam the benefits of his mutagenic powers.|Your turn|Command phase|Pactbound Zealots|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army.<br><br><b>EFFECT:</b> One model in your unit regains up to 3 lost wounds. In addition, if your unit is a <span class="tooltip00988" data-tooltip-content="#tooltip_content00988" data-tooltip-anchor="#tooltip_content00988"><span class="kwb">TZEENTCH</span></span> unit below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>, one <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> model (excluding <span class="tooltip01032" data-tooltip-content="#tooltip_content01032" data-tooltip-anchor="#tooltip_content01032"><span class="kwb">CHARACTER</span></span> models) is returned to your unit with its full wounds remaining.|
CSM|000008358007|FESTERING MIASMA|Pactbound Zealots – Strategic Ploy Stratagem|1|A roiling storm of warp energy obscures the Heretic Astartes, leaving their foes shooting at indistinct shadows.|Opponent’s turn|Shooting phase|Pactbound Zealots|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit has the <a href="/wh40k10ed/the-rules/core-rules/#_STEALTH">Stealth</a> ability. In addition, if your unit is a <span class="tooltip00989" data-tooltip-content="#tooltip_content00989" data-tooltip-anchor="#tooltip_content00989"><span class="kwb">NURGLE</span></span> unit, it can only be selected as the target of a ranged attack if the attacking model is within 18".|
CSM|000008358006|TORPEFYING REFRAIN|Pactbound Zealots – Strategic Ploy Stratagem|1|As these warriors traverse the battlefield, an unnatural symphony of hypnotic music accompanies their every move, stupefying their enemies.|Your turn|Movement phase|Pactbound Zealots|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the turn, your unit is eligible to <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>. If your unit is a <span class="tooltip00990" data-tooltip-content="#tooltip_content00990" data-tooltip-anchor="#tooltip_content00990"><span class="kwb">SLAANESH</span></span> unit, until the end of the turn, your unit is eligible to shoot and declare a charge in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advanced</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>.|
CSM|000008358003|ETERNAL HATE|Pactbound Zealots – Strategic Ploy Stratagem|1|The Blood God’s thirst can never be slaked.|Either player’s turn|Fight phase|Pactbound Zealots|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>, if that model has not fought this phase, roll one D6, adding 1 to the result if it is a <span class="tooltip00987" data-tooltip-content="#tooltip_content00987" data-tooltip-anchor="#tooltip_content00987"><span class="kwb">KHORNE</span></span> unit: on a 4+, do not remove it from play. That destroyed model can fight after the attacking model’s unit has finished making its attacks, and is then removed from play.|
