datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|
000000705|5|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000706|1|1||Co-axial autocannon||48|Ranged|2|4|9|-1|3|
000000706|2|1||Demolisher cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|4|14|-3|D6|
000000706|3|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000706|4|1||Hellhammer cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>|30|Ranged|4D6|4|7|-1|2|
000000706|5|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000706|6|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000706|7|1||Twin heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|5|-1|1|
000000706|8|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000707|1|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000707|2|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000707|3|1||Twin heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|5|-1|1|
000000707|4|1||Volcano cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|96|Ranged|D3+1|4|24|-5|12|
000000707|5|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000708|1|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000708|2|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000708|3|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000708|4|1||Twin heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|5|-1|1|
000000708|5|1||Vulcan mega-bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|48|Ranged|20|4|6|-1|2|
000000708|6|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000709|1|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000709|2|1||Stormsword siege cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>|48|Ranged|D6+6|4|16|-4|D6+2|
000000709|3|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000709|4|1||Twin heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|6|-1|1|
000000709|5|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000000713|1|1||Auto shotgun|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>|12|Ranged|3|3|4|0|2|
000000713|2|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000713|3|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000713|4|1||Bionic arm with devil’s claw|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-monster 4+</a>|Melee|Melee|6|2|6|-2|2|
000000714|1|1||Payback|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|3|5|-1|2|
000000714|2|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
000000716|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000716|2|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000716|3|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000716|4|1||Chainsword||Melee|Melee|4|3|3|0|1|
000000716|5|1||Power weapon||Melee|Melee|3|3|4|-2|1|
000000719|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000000719|2|1||Flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000000719|3|1||Grenade launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|3|4|0|1|
000000719|4|2||Grenade launcher – krak||24|Ranged|1|3|9|-2|D3|
000000719|5|1||Hot-shot lasgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|3|-1|1|
000000719|6|1||Hot-shot laspistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|3|-1|1|
000000719|7|1||Hot-shot volley gun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|30|Ranged|2|3|4|-1|1|
000000719|8|1||Meltagun|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|3|9|-4|D6|
000000719|9|1||Plasma gun – standard|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|7|-2|1|
000000719|10|2||Plasma gun – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|8|-3|2|
000000719|11|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000000719|12|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000000719|13|1||Close combat weapon||Melee|Melee|2|4|3|0|1|
000000719|14|1||Tempestus dagger||Melee|Melee|4|3|3|0|1|
000000721|1|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000000721|2|1||Taurox battle cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|D6|3|8|-1|2|
000000721|3|1||Taurox gatling cannon||24|Ranged|12|3|4|0|1|
000000721|4|1||Taurox missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|2D6|3|4|0|1|
000000721|5|2||Taurox missile launcher – krak||48|Ranged|2|3|9|-2|D6|
000000721|6|1||Twin autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|2|3|9|-1|3|
000000721|7|1||Twin Taurox hot-shot volley gun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|30|Ranged|3|3|4|-1|1|
000000721|8|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000722|1|1||Ripper gun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|18|Ranged|3|4|5|-1|2|
000000722|2|1||Ripper gun||Melee|Melee|4|3|6|-1|1|
000000723|1|1||Grenadier gauntlet|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|18|Ranged|D6|4|4|0|1|
000000723|2|1||Bullgryn maul||Melee|Melee|4|3|7|-1|2|
000000723|3|1||Close combat weapon||Melee|Melee|4|3|6|0|1|
000000724|1|1||Tankstopper rifle|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|36|Ranged|1|3|9|-3|D6|
000000724|2|1||Sniper rifle|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">precision</a>|36|Ranged|1|3|4|-2|2|
000000724|3|1||Close combat weapon||Melee|Melee|1|5|2|0|1|
000000725|1|1||Ripper gun|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|18|Ranged|3|3|5|-1|2|
000000725|2|1||Huge knife|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|6|2|8|-1|2|
000000727|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000727|2|1||Hellstrike missiles|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 2+</a>|48|Ranged|1|4|10|-3|D6|
000000727|3|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000727|4|1||Militarum multi-laser||36|Ranged|4|4|6|0|1|
000000727|5|1||Multiple rocket pod|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6|4|6|0|1|
000000727|6|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000000728|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000728|2|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000728|3|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000728|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000728|5|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000729|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000729|2|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000729|3|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000729|4|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000729|5|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000729|6|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000730|1|1||Melta-cutter drill||Melee|Melee|6|4|9|-4|D6+2|
000000731|1|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000731|2|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000731|3|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000733|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000733|2|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000733|3|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000733|4|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000735|1|1||Autocannon||48|Ranged|2|4|9|-1|3|
000000735|2|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000735|3|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000735|4|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000735|5|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000735|6|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000736|1|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000736|2|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000736|3|1||Tauros grenade launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6|4|4|0|1|
000000736|4|2||Tauros grenade launcher – krak||24|Ranged|2|4|9|-2|D3|
000000736|5|1||Armoured frame||Melee|Melee|2|4|5|0|1|
000000737|1|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000737|2|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|4|12|-3|D6+1|
000000737|3|1||Twin multi-laser|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|4|4|6|0|1|
000000737|4|1||Armoured frame||Melee|Melee|2|4|5|0|1|
000000739|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000739|2|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000739|3|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000739|4|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000739|5|1||Medusa siege cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|36|Ranged|D6|4|12|-2|4|
000000739|6|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000739|7|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000740|1|1||Colossus siege mortar|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|120|Ranged|D6|4|6|-1|D6+2|
000000740|2|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000740|3|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000740|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000740|5|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
000000743|1|1||Earthshaker cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|240|Ranged|D6+3|5|8|-2|2|
000000743|2|1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
000000744|1|1||Griffon heavy mortar|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|48|Ranged|D6|4|7|-1|2|
000000744|2|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000744|3|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000744|4|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000744|5|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000744|6|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000745|1|1||Heavy mortar|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|48|Ranged|D6|5|6|-1|2|
000000745|2|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
000000746|1|1||Heavy quad launcher|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|48|Ranged|2D6|4|5|0|1|
000000746|2|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
000000747|1|1||Hydra quad autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|72|Ranged|4|4|9|-1|3|
000000747|2|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
000000751|1|1||Autocannon||48|Ranged|2|4|9|-1|3|
000000751|2|1||Demolisher cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|4|14|-3|D6|
000000751|3|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000751|4|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000751|5|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000751|6|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000751|7|1||Malcador twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|4|12|-3|D6+1|
000000751|8|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|1|4|4|0|1|
000000751|9|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
000000752|1|1||Autocannon||48|Ranged|2|4|9|-1|3|
000000752|2|1||Demolisher cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|4|14|-3|D6|
000000752|3|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000752|4|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000752|5|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000752|6|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000752|7|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|1|4|4|0|1|
000000752|8|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
000000753|1|1||Autocannon||48|Ranged|2|4|9|-1|3|
000000753|2|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000753|3|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000753|4|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000753|5|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000753|6|1||Malcador battle cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|D6+3|4|9|-1|3|
000000753|7|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|1|4|4|0|1|
000000753|8|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
000000754|1|1||Autocannon||48|Ranged|2|4|9|-1|3|
000000754|2|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000000754|3|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000000754|4|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000754|5|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000754|6|1||Inferno gun|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|18|Ranged|D6+3|N/A|5|-2|2|
000000754|7|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
000000754|8|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|1|4|4|0|1|
000000754|9|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
000000755|1|1||Storm eagle rockets|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|120|Ranged|D6+1|4|10|-2|3|
000000755|2|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
000000756|1|1||Medusa siege cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|36|Ranged|D6|5|10|-3|3|
000000756|2|1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
000000757|1|1||Laser destroyer|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|2|5|12|-2|D6+1|
000000757|2|1||Close combat weapon||Melee|Melee|2|4|3|0|1|
000000758|1|1||Twin autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|2|4|9|-1|3|
000000758|2|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000758|3|1||Twin heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|4|0|1|
000000758|4|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|4|12|-3|D6+1|
000000758|5|1||Close combat weapon||Melee|Melee|1|4|3|0|1|
000000759|1|1||Powerlifter||Melee|Melee|3|4|10|-2|D3|
000000760|1|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000760|2|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
000000760|3|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|4|4|0|1|
000000760|4|1||Stygies laser destroyer|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|72|Ranged|2|4|14|-4|D6+3|
000000760|5|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000000762|1|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|4|5|-1|2|
000000762|2|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|4|12|-3|D6+1|
000000762|3|1||Close combat weapon||Melee|Melee|1|4|4|0|1|
000000763|1|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|3|4|4|0|1|
000000763|2|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
